country_name,country_code,wb_region,feature_year,target_year,actual_gdp_next_year,pred_ols,pred_ridge,pred_elastic_net,pred_random_forest,pred_xgboost,spec,split
Costa Rica,CRI,Latin America & Caribbean ,2019,2020,12394.0494,13451.1123,13591.054446009271,13518.883059843783,14243.76589048241,16143.286,Model 2,test
Costa Rica,CRI,Latin America & Caribbean ,2020,2021,12838.1185,12925.2761,13063.43777242598,12998.621034454847,13311.04309981084,14771.167,Model 2,test
Costa Rica,CRI,Latin America & Caribbean ,2021,2022,13625.9008,13320.6457,13438.327720161493,13401.868410643823,13696.257459403849,14597.672,Model 2,test
Costa Rica,CRI,Latin America & Caribbean ,2022,2023,16942.0268,14194.219,14320.263882816578,14246.18777092674,14462.161708604846,16965.424,Model 2,test
Cyprus,CYP,Europe & Central Asia,2018,2019,29227.1738,30113.6827,30262.04780949539,30075.04170167695,31049.611467585975,31978.344,Model 2,test
Cyprus,CYP,Europe & Central Asia,2019,2020,28130.3418,30193.5023,30343.809868494583,30175.743981589443,30599.593941394156,31558.438,Model 2,test
Cyprus,CYP,Europe & Central Asia,2020,2021,32937.8398,29023.9745,29199.346748865224,29053.8361713914,29363.989972781437,29874.854,Model 2,test
Cyprus,CYP,Europe & Central Asia,2021,2022,33231.043,33862.8774,33986.718442018406,33845.32353456711,36523.1245772753,35972.98,Model 2,test
Cyprus,CYP,Europe & Central Asia,2022,2023,36623.6914,34209.6044,34309.17525292525,34128.780740763745,37062.167463179554,36417.05,Model 2,test
Czechia,CZE,Europe & Central Asia,2018,2019,24062.719,24384.9031,24425.917889773664,24456.506476113173,24667.770025572365,24878.006,Model 2,test
Czechia,CZE,Europe & Central Asia,2019,2020,23472.8915,24761.4572,24804.004765914004,24827.489070428317,25308.413404386654,25353.781,Model 2,test
Czechia,CZE,Europe & Central Asia,2020,2021,27696.462,24102.9791,24128.471009373112,24176.99464235887,24279.608659199377,24749.65,Model 2,test
Czechia,CZE,Europe & Central Asia,2021,2022,28282.2237,28284.1197,28246.148763080713,28353.83628991485,27641.629338592385,28682.84,Model 2,test
Czechia,CZE,Europe & Central Asia,2022,2023,31761.5944,29069.8135,29069.954052837304,29053.258656954225,29395.16044012354,27578.389,Model 2,test
Germany,DEU,Europe & Central Asia,2018,2019,47656.1997,49672.6941,49495.06820424853,49847.03372768038,46042.0106376535,48652.875,Model 2,test
Germany,DEU,Europe & Central Asia,2019,2020,47394.8735,48447.9996,48315.46076290055,48636.769226729535,46088.306030684806,47666.316,Model 2,test
Germany,DEU,Europe & Central Asia,2020,2021,52349.246,48120.8132,47999.34615503127,48348.271756979186,46186.66137302319,48442.816,Model 2,test
Germany,DEU,Europe & Central Asia,2021,2022,50506.518,53047.5765,52855.99599099618,53250.0774564817,50750.07757673669,53082.594,Model 2,test
Germany,DEU,Europe & Central Asia,2022,2023,54776.7668,51237.9084,51052.98720026654,51396.34032181115,46206.86389791258,49015.48,Model 2,test
Djibouti,DJI,"Middle East, North Africa, Afghanistan & Pakistan",2018,2019,2837.169,2819.2605,2840.1996345086177,2847.5632898031627,2833.854463780945,2824.9534,Model 2,test
Djibouti,DJI,"Middle East, North Africa, Afghanistan & Pakistan",2019,2020,2844.8881,2944.0822,2965.889932749745,2971.2847846320165,2912.06975891949,3070.0452,Model 2,test
Djibouti,DJI,"Middle East, North Africa, Afghanistan & Pakistan",2020,2021,3025.9113,2948.3002,2970.8379178032287,2977.9457683774995,2931.7451875301786,3117.4338,Model 2,test
Djibouti,DJI,"Middle East, North Africa, Afghanistan & Pakistan",2021,2022,3133.2578,3128.0032,3149.6653378203873,3160.2765329433096,3134.486803902388,3420.359,Model 2,test
Djibouti,DJI,"Middle East, North Africa, Afghanistan & Pakistan",2022,2023,3381.2978,3252.6494,3280.142636083021,3282.636781733239,3368.1385934608984,3736.7524,Model 2,test
Denmark,DNK,Europe & Central Asia,2018,2019,59404.2663,62157.4719,62032.472105771725,62177.6011614924,61330.95691175406,64906.36,Model 2,test
Denmark,DNK,Europe & Central Asia,2019,2020,60985.4886,60308.425,60243.40640265409,60343.19794094145,60940.76064907283,60553.234,Model 2,test
Denmark,DNK,Europe & Central Asia,2020,2021,69340.7335,61924.2312,61839.50954820362,61933.63062727785,59881.85377701705,62972.066,Model 2,test
Denmark,DNK,Europe & Central Asia,2021,2022,67781.0941,70206.165,70028.21166508329,70180.08331441996,66911.49883180062,71237.914,Model 2,test
Denmark,DNK,Europe & Central Asia,2022,2023,68043.5467,68758.2812,68559.63462589266,68621.57846606421,66228.31507783735,70499.88,Model 2,test
Dominican Republic,DOM,Latin America & Caribbean ,2018,2019,8183.0162,8164.7408,8214.843735812976,8236.19347706705,7702.972931061668,8574.052,Model 2,test
Dominican Republic,DOM,Latin America & Caribbean ,2019,2020,7135.2227,8446.9519,8500.048298865413,8533.674560044477,7544.481957367851,8644.687,Model 2,test
Dominican Republic,DOM,Latin America & Caribbean ,2020,2021,8527.0755,7374.4773,7428.827451098219,7456.226524858669,7169.054935119042,8260.318,Model 2,test
Dominican Republic,DOM,Latin America & Caribbean ,2021,2022,10104.2449,8769.1596,8815.826078327627,8856.500440907972,8674.153092198523,10152.113,Model 2,test
Dominican Republic,DOM,Latin America & Caribbean ,2022,2023,10630.4317,10435.593,10490.611210339568,10512.925056546324,10282.151452787608,11054.593,Model 2,test
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",2018,2019,4468.4534,4827.6351,4869.700613399756,4864.520317723746,4666.483033704812,4784.218,Model 2,test
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",2019,2020,3743.542,4706.0473,4754.852949608994,4752.939486071819,4669.594229922125,4884.006,Model 2,test
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",2020,2021,4160.5593,3923.9144,3967.54314307272,3975.8652061411217,3955.554120007575,4013.181,Model 2,test
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",2021,2022,4960.3033,4371.2266,4429.740169780284,4427.867762187585,4477.352157825073,4674.3984,Model 2,test
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",2022,2023,5370.4772,5207.4046,5274.2281510132525,5268.898131762524,5420.991007785557,5353.253,Model 2,test
Ecuador,ECU,Latin America & Caribbean ,2018,2019,6205.0577,6630.6003,6688.37767059556,6676.555764883657,6797.990037033919,6689.4355,Model 2,test
Ecuador,ECU,Latin America & Caribbean ,2019,2020,5463.6452,6527.1131,6587.19642509092,6574.80470544465,6790.76108170072,6713.3887,Model 2,test
Ecuador,ECU,Latin America & Caribbean ,2020,2021,6061.3235,5667.4827,5708.804568003862,5736.144974425659,5595.721930450967,5669.037,Model 2,test
Ecuador,ECU,Latin America & Caribbean ,2021,2022,6515.5853,6291.0533,6332.386972083871,6359.336311798438,6123.432686512026,6667.6465,Model 2,test
Ecuador,ECU,Latin America & Caribbean ,2022,2023,6737.8475,6824.7032,6890.826003167788,6884.901850281301,6932.077489085581,8071.062,Model 2,test
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",2018,2019,2962.9889,2622.3447,2644.4341606035027,2649.8794989177923,2694.567388077694,2865.7834,Model 2,test
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",2019,2020,3511.1138,3107.756,3134.9740749837574,3148.9671129017106,2916.116169283467,3196.9087,Model 2,test
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",2020,2021,3827.3542,3642.3793,3672.8357159725633,3704.891027100867,3757.004852305513,4067.9597,Model 2,test
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",2021,2022,4233.3078,3956.369,3982.6050407612465,4023.088200901718,3899.9305160123713,4250.616,Model 2,test
"Egypt, Arab Rep.",EGY,"Middle East, North Africa, Afghanistan & Pakistan",2022,2023,3456.7897,4400.7332,4432.894329647193,4460.312783427956,4472.704006859906,4247.63,Model 2,test
Spain,ESP,Europe & Central Asia,2018,2019,29786.5246,31562.5339,31719.716244875523,31705.966038634106,31083.589061462135,32053.361,Model 2,test
Spain,ESP,Europe & Central Asia,2019,2020,27233.9426,30725.9612,30922.1706445693,30908.127242746585,30427.233456794376,32182.836,Model 2,test
Spain,ESP,Europe & Central Asia,2020,2021,30799.4776,27998.8195,28173.502914501092,28213.68693979196,28102.04170562225,29349.65,Model 2,test
Spain,ESP,Europe & Central Asia,2021,2022,30319.4987,31696.4324,31884.18253127174,31886.864008027744,30512.179024782457,32784.895,Model 2,test
Spain,ESP,Europe & Central Asia,2022,2023,33493.2225,31247.2921,31426.42514891251,31398.07355179756,30273.443648355587,32044.406,Model 2,test
Estonia,EST,Europe & Central Asia,2018,2019,24021.2501,24293.0208,24391.1230705635,24324.111239025533,24516.6017608206,25205.082,Model 2,test
Estonia,EST,Europe & Central Asia,2019,2020,23933.9939,24713.0908,24821.649814021643,24752.5388317557,25398.2702949115,26815.348,Model 2,test
Estonia,EST,Europe & Central Asia,2020,2021,27951.1659,24609.8226,24721.052829764565,24661.78301170233,25505.709276073805,24178.055,Model 2,test
Estonia,EST,Europe & Central Asia,2021,2022,28340.3827,28570.3926,28609.36192472003,28590.33105849901,28160.26695016258,29768.146,Model 2,test
Estonia,EST,Europe & Central Asia,2022,2023,30264.0065,29136.3853,29182.593482435925,29039.19462339842,28534.394742719916,28246.557,Model 2,test
Ethiopia,ETH,Sub-Saharan Africa ,2018,2019,793.4732,791.2706,797.8388740955386,800.5086554061604,829.0141660225428,856.0227,Model 2,test
Ethiopia,ETH,Sub-Saharan Africa ,2019,2020,829.791,849.1814,856.0086076793103,858.2735893618441,853.3278699408747,849.0618,Model 2,test
Ethiopia,ETH,Sub-Saharan Africa ,2020,2021,893.0098,888.8709,895.7633644823359,897.1067613394957,918.6603356839596,840.6867,Model 2,test
Ethiopia,ETH,Sub-Saharan Africa ,2021,2022,982.1032,955.294,961.218372521132,962.418639105134,972.868669251155,919.70966,Model 2,test
Ethiopia,ETH,Sub-Saharan Africa ,2022,2023,1055.8109,1054.6415,1061.7578308211928,1059.9386579211596,1004.1429732243926,977.9019,Model 2,test
Finland,FIN,Europe & Central Asia,2018,2019,48358.1808,50716.6437,50697.16739754851,50679.59566601236,49526.51090377906,49428.8,Model 2,test
Finland,FIN,Europe & Central Asia,2019,2020,48828.6847,49437.8102,49447.18329190128,49414.89336275091,48875.06174508548,49279.035,Model 2,test
Finland,FIN,Europe & Central Asia,2020,2021,53099.1351,49864.2435,49895.30387952132,49878.74585761635,48986.917799691466,49113.367,Model 2,test
Finland,FIN,Europe & Central Asia,2021,2022,50440.5602,54159.6146,54147.49818744318,54131.1751561407,53202.518162577966,53791.816,Model 2,test
Finland,FIN,Europe & Central Asia,2022,2023,52834.2917,51468.2861,51432.84572668922,51399.11370826457,49029.093535486754,49496.21,Model 2,test
Fiji,FJI,East Asia & Pacific,2018,2019,5842.0734,6277.7587,6280.6629808436,6299.880702864958,6202.829509567281,6149.2056,Model 2,test
Fiji,FJI,East Asia & Pacific,2019,2020,4620.6457,6021.1205,6032.459991484538,6054.227637615785,6037.995734408429,6162.4907,Model 2,test
Fiji,FJI,East Asia & Pacific,2020,2021,4536.7331,4770.2176,4795.124392805119,4813.3076263822495,5257.355325907754,5366.2466,Model 2,test
Fiji,FJI,East Asia & Pacific,2021,2022,5414.1209,4663.144,4679.730477867839,4706.009670294294,4974.085131209507,5236.4614,Model 2,test
Fiji,FJI,East Asia & Pacific,2022,2023,5926.2059,5583.5908,5607.631097015603,5622.316060269886,5596.340652045799,6141.6685,Model 2,test
France,FRA,Europe & Central Asia,2018,2019,40408.2849,42432.3589,42418.649665801975,42541.317614752355,42211.37407006139,43146.832,Model 2,test
France,FRA,Europe & Central Asia,2019,2020,39169.8606,41410.7979,41421.8452322626,41541.93879344013,41527.415031740224,42766.785,Model 2,test
France,FRA,Europe & Central Asia,2020,2021,43725.1,40078.028,40083.15036038003,40237.3072202375,40134.763738463174,41662.145,Model 2,test
France,FRA,Europe & Central Asia,2021,2022,40988.6396,44669.954,44642.47688347189,44818.90989187957,44365.66354842545,44037.62,Model 2,test
France,FRA,Europe & Central Asia,2022,2023,44700.1384,41947.4638,41925.75121818305,42057.41289279664,42444.35484957774,42433.445,Model 2,test
Gabon,GAB,Sub-Saharan Africa ,2018,2019,7441.1786,7829.4945,7820.271068430911,7853.711291587126,8007.9960527901485,7969.161,Model 2,test
Gabon,GAB,Sub-Saharan Africa ,2019,2020,6605.8035,7638.2271,7639.297268872522,7674.550354394641,7747.676727598849,7628.3345,Model 2,test
Gabon,GAB,Sub-Saharan Africa ,2020,2021,8181.4091,6780.9807,6794.012472093125,6827.451320121309,6781.974572715216,7219.614,Model 2,test
Gabon,GAB,Sub-Saharan Africa ,2021,2022,8409.2074,8362.8858,8364.071900160066,8414.561059931742,8003.79862563855,8431.847,Model 2,test
Gabon,GAB,Sub-Saharan Africa ,2022,2023,7802.8243,8608.71,8614.144353536465,8656.137696232381,8476.35140560196,9234.036,Model 2,test
United Kingdom,GBR,Europe & Central Asia,2018,2019,43158.7411,44491.9543,44435.20873168578,44687.057360783874,45337.90690928074,45760.58,Model 2,test
United Kingdom,GBR,Europe & Central Asia,2019,2020,40812.6795,43934.925,43902.01611091037,44154.672957844545,44224.39802834576,44366.72,Model 2,test
United Kingdom,GBR,Europe & Central Asia,2020,2021,47691.3769,41447.526,41416.38611297126,41708.54412608791,42818.494657276126,44132.176,Model 2,test
United Kingdom,GBR,Europe & Central Asia,2021,2022,47057.0432,48345.1702,48261.331449384474,48599.798196534684,46445.421004559415,48909.67,Model 2,test
United Kingdom,GBR,Europe & Central Asia,2022,2023,49944.4702,47833.1382,47752.36346783332,48008.18135127866,45680.77743414007,47930.34,Model 2,test
Georgia,GEO,Europe & Central Asia,2018,2019,4741.2833,5045.4102,5099.560592076117,5081.601914908165,4991.789049027247,5579.577,Model 2,test
Georgia,GEO,Europe & Central Asia,2019,2020,4300.857,4978.891,5038.293799668951,5018.78886763099,4974.348244663933,5873.822,Model 2,test
Georgia,GEO,Europe & Central Asia,2020,2021,5083.607,4513.1131,4571.199215850881,4555.9000819833345,4536.420326714192,4823.2124,Model 2,test
Georgia,GEO,Europe & Central Asia,2021,2022,6729.8466,5295.3959,5347.320022149301,5341.449670412698,5329.646765492573,5216.7427,Model 2,test
Georgia,GEO,Europe & Central Asia,2022,2023,8283.6696,7021.2114,7090.786132521872,7066.41408734203,6965.775308422914,7252.455,Model 2,test
Ghana,GHA,Sub-Saharan Africa ,2018,2019,2186.6582,2285.2633,2290.6239730834163,2311.3574997891055,2324.8647287379595,2252.132,Model 2,test
Ghana,GHA,Sub-Saharan Africa ,2019,2020,2195.4548,2288.7219,2286.559480630057,2304.120735936184,2288.558038105796,2237.523,Model 2,test
Ghana,GHA,Sub-Saharan Africa ,2020,2021,2445.1866,2277.2551,2290.525438523512,2312.401969456171,2326.2146153285435,2297.9722,Model 2,test
Ghana,GHA,Sub-Saharan Africa ,2021,2022,2229.8912,2527.863,2542.5203752972984,2568.9514621605736,2565.7755258525963,2428.5107,Model 2,test
Ghana,GHA,Sub-Saharan Africa ,2022,2023,2383.9041,2326.8487,2343.188376595133,2352.8905783321347,2349.0528692371045,2400.03,Model 2,test
Guinea,GIN,Sub-Saharan Africa ,2018,2019,1031.3415,980.1036,982.5123284152376,990.3995622583344,1000.3203257124808,970.19324,Model 2,test
Guinea,GIN,Sub-Saharan Africa ,2019,2020,1053.661,1081.4764,1083.8544198007,1092.8099528669463,1126.563290645062,996.2117,Model 2,test
Guinea,GIN,Sub-Saharan Africa ,2020,2021,1244.9655,1104.0891,1106.727344618639,1115.8378795071,1148.093886099802,1094.7074,Model 2,test
Guinea,GIN,Sub-Saharan Africa ,2021,2022,1416.5961,1300.7643,1302.1906686149434,1313.4704459135255,1336.4945449457891,1269.9645,Model 2,test
Guinea,GIN,Sub-Saharan Africa ,2022,2023,1555.4938,1478.9443,1481.0028531010362,1493.755873577075,1618.3974446098032,1571.875,Model 2,test
"Gambia, The",GMB,Sub-Saharan Africa ,2018,2019,738.1868,744.5326,754.0262332576226,752.3834394469629,753.7586245195387,800.4782,Model 2,test
"Gambia, The",GMB,Sub-Saharan Africa ,2019,2020,720.3351,788.9749,799.2927481531528,797.3857171785967,830.6941120697621,1032.9012,Model 2,test
"Gambia, The",GMB,Sub-Saharan Africa ,2020,2021,781.8909,769.0545,780.0856674899769,778.5229734036079,786.9784721157295,996.11383,Model 2,test
"Gambia, The",GMB,Sub-Saharan Africa ,2021,2022,836.2449,831.5888,843.1524631472051,842.3601801645135,826.5232401007919,941.5155,Model 2,test
"Gambia, The",GMB,Sub-Saharan Africa ,2022,2023,883.0241,890.2366,903.8123215882048,901.6235303829666,932.3336468510196,1162.3531,Model 2,test
Guinea-Bissau,GNB,Sub-Saharan Africa ,2018,2019,811.2164,858.665,864.5887135404229,866.0183151178627,838.3902481252293,861.22565,Model 2,test
Guinea-Bissau,GNB,Sub-Saharan Africa ,2019,2020,846.9159,862.0758,868.7131073872683,869.843737144382,863.5966992260554,875.49365,Model 2,test
Guinea-Bissau,GNB,Sub-Saharan Africa ,2020,2021,926.7809,897.1394,903.3083299583038,905.525666548086,842.0630162343363,957.69293,Model 2,test
Guinea-Bissau,GNB,Sub-Saharan Africa ,2021,2022,883.1991,980.5741,987.2132657273302,989.5777182069484,984.6913166617308,1072.82,Model 2,test
Guinea-Bissau,GNB,Sub-Saharan Africa ,2022,2023,988.0879,940.668,949.7711155757504,948.3238913316584,977.5787888647586,998.914,Model 2,test
Equatorial Guinea,GNQ,Sub-Saharan Africa ,2018,2019,6804.1492,8251.747,8149.734256283614,8237.137288075663,8458.398145681935,6988.527,Model 2,test
Equatorial Guinea,GNQ,Sub-Saharan Africa ,2019,2020,5764.055,6926.1604,6878.320497628182,6951.063047959262,7448.932774902561,6245.7915,Model 2,test
Equatorial Guinea,GNQ,Sub-Saharan Africa ,2020,2021,6945.6307,5878.7329,5852.204154865694,5908.819663361352,6243.143955432582,5310.616,Model 2,test
Equatorial Guinea,GNQ,Sub-Saharan Africa ,2021,2022,7589.2996,7051.0655,7014.587482950389,7094.696683828144,7198.84303421066,5989.324,Model 2,test
Equatorial Guinea,GNQ,Sub-Saharan Africa ,2022,2023,6677.7934,7711.2627,7676.46586355157,7752.595640492349,7947.646250109401,7250.7124,Model 2,test
Greece,GRC,Europe & Central Asia,2018,2019,19335.3602,20675.5655,20809.654922194768,20716.40019189116,20998.369551154938,21062.969,Model 2,test
Greece,GRC,Europe & Central Asia,2019,2020,17886.7332,20100.4992,20241.399367667826,20161.32853089209,20512.458849799,20969.53,Model 2,test
Greece,GRC,Europe & Central Asia,2020,2021,20654.7002,18585.6058,18730.442930700905,18669.070744843124,19305.913594547183,19808.615,Model 2,test
Greece,GRC,Europe & Central Asia,2021,2022,20886.5243,21356.2882,21462.91376730448,21427.804982317994,21309.06263894194,23103.36,Model 2,test
Greece,GRC,Europe & Central Asia,2022,2023,23343.7104,21656.1862,21783.453958846756,21697.84459364429,21718.18899888577,23551.08,Model 2,test
Guatemala,GTM,Latin America & Caribbean ,2018,2019,4511.9984,4563.2296,4578.584182444099,4588.554686981472,4366.994552926077,4227.952,Model 2,test
Guatemala,GTM,Latin America & Caribbean ,2019,2020,4477.6179,4725.4057,4742.656529688009,4753.867009703383,4754.353711846786,4578.832,Model 2,test
Guatemala,GTM,Latin America & Caribbean ,2020,2021,4912.6224,4666.2354,4678.593227466978,4700.438813202806,4706.430972620865,4556.3115,Model 2,test
Guatemala,GTM,Latin America & Caribbean ,2021,2022,5358.7016,5081.6431,5081.819710239775,5121.246984034225,5265.949028494716,5066.778,Model 2,test
Guatemala,GTM,Latin America & Caribbean ,2022,2023,5758.3276,5580.798,5598.666273374418,5618.167319789178,5501.021922126086,5563.2812,Model 2,test
Guyana,GUY,Latin America & Caribbean ,2018,2019,6405.8244,6279.778,6291.374951266692,6289.271017389058,6217.413867704175,6534.157,Model 2,test
Guyana,GUY,Latin America & Caribbean ,2019,2020,6775.7094,6639.2566,6656.596403154968,6655.82208103628,6622.9342967366465,6720.8066,Model 2,test
Guyana,GUY,Latin America & Caribbean ,2020,2021,9860.8701,6978.11,6994.202013752315,7009.885574233683,7124.671189371365,7139.1514,Model 2,test
Guyana,GUY,Latin America & Caribbean ,2021,2022,17913.4928,9993.5266,9957.775753312098,10035.065839440773,9854.276859726311,9390.854,Model 2,test
Guyana,GUY,Latin America & Caribbean ,2022,2023,20473.7002,18207.0793,18149.080093848897,18213.467240953247,16521.796527085575,17713.082,Model 2,test
"Hong Kong SAR, China",HKG,East Asia & Pacific,2018,2019,48359.0012,49965.3569,50096.739550271326,49923.72016164852,48870.60137859947,49766.145,Model 2,test
"Hong Kong SAR, China",HKG,East Asia & Pacific,2019,2020,46109.23,49812.0963,49969.59555942322,49776.93435159541,48400.60026133504,49380.086,Model 2,test
"Hong Kong SAR, China",HKG,East Asia & Pacific,2020,2021,49770.5642,47532.9914,47746.330636976534,47550.18036046984,48695.98589452088,47857.85,Model 2,test
"Hong Kong SAR, China",HKG,East Asia & Pacific,2021,2022,48825.8442,51255.4381,51449.41000250137,51240.42850001019,50594.486415125066,51713.03,Model 2,test
"Hong Kong SAR, China",HKG,East Asia & Pacific,2022,2023,50562.3633,50038.6506,50159.095354701894,50074.28342873545,50643.59509033033,51687.293,Model 2,test
Honduras,HND,Latin America & Caribbean ,2018,2019,2502.3274,2618.5717,2642.610387049203,2635.1783329718655,2730.165406932531,2810.4253,Model 2,test
Honduras,HND,Latin America & Caribbean ,2019,2020,2307.6149,2656.6236,2682.496914312838,2675.2960771827943,2723.3885767582815,2829.7217,Model 2,test
Honduras,HND,Latin America & Caribbean ,2020,2021,2735.1475,2441.4624,2467.8837616343785,2464.569328190785,2480.6834371237655,2637.29,Model 2,test
Honduras,HND,Latin America & Caribbean ,2021,2022,3003.29,2871.6812,2896.4191328151915,2900.6770401860867,2896.4857924098046,3102.3528,Model 2,test
Honduras,HND,Latin America & Caribbean ,2022,2023,3227.4576,3173.9837,3211.1605008321817,3201.830015093662,2997.9921637485527,3254.0232,Model 2,test
Croatia,HRV,Europe & Central Asia,2018,2019,15563.5987,16018.9062,16099.816036564276,16065.869514578775,15649.946135124675,15491.747,Model 2,test
Croatia,HRV,Europe & Central Asia,2019,2020,14807.5609,16119.8928,16213.755703654604,16181.99910839277,15854.950531430495,15541.274,Model 2,test
Croatia,HRV,Europe & Central Asia,2020,2021,17788.7866,15323.2174,15408.627177642213,15388.750523865132,15085.12138910008,15028.826,Model 2,test
Croatia,HRV,Europe & Central Asia,2021,2022,18465.5414,18298.6813,18355.027419825183,18363.028531055403,19083.15288804855,18978.895,Model 2,test
Croatia,HRV,Europe & Central Asia,2022,2023,22184.2279,19075.9721,19145.48083321674,19095.72443906748,18711.38773809033,18486.6,Model 2,test
Haiti,HTI,Latin America & Caribbean ,2018,2019,1352.172,1576.0898,1585.1311307113576,1589.1470512683677,1568.554041720242,1506.4491,Model 2,test
Haiti,HTI,Latin America & Caribbean ,2019,2020,1290.3254,1428.8352,1439.303754587242,1440.1661424642496,1484.116603830192,1511.0045,Model 2,test
Haiti,HTI,Latin America & Caribbean ,2020,2021,1841.3319,1362.9645,1373.6334957827871,1374.0181772117407,1264.9625002482048,1260.875,Model 2,test
Haiti,HTI,Latin America & Caribbean ,2021,2022,1760.6264,1922.598,1930.376851721185,1939.6818087767103,1796.9976115035706,1665.3092,Model 2,test
Haiti,HTI,Latin America & Caribbean ,2022,2023,1705.7581,1852.452,1863.302112569572,1862.2692012506957,1733.657728653876,1659.3722,Model 2,test
Hungary,HUN,Europe & Central Asia,2018,2019,17012.8599,17081.7122,17107.354627911638,17154.029287291854,18821.28080375414,17842.885,Model 2,test
Hungary,HUN,Europe & Central Asia,2019,2020,16386.9309,17490.1548,17529.16054931216,17575.777462809016,19112.84316654671,18096.355,Model 2,test
Hungary,HUN,Europe & Central Asia,2020,2021,19030.6281,16802.2294,16844.74594604555,16908.716414923325,18572.61195209951,17749.861,Model 2,test
Hungary,HUN,Europe & Central Asia,2021,2022,18428.0288,19388.2988,19393.5051854663,19508.70311371028,19509.446552752102,18102.035,Model 2,test
Hungary,HUN,Europe & Central Asia,2022,2023,22230.6278,18915.8372,18955.415178845433,18983.27721613729,19354.17727171408,18871.578,Model 2,test
Indonesia,IDN,East Asia & Pacific,2018,2019,4106.9486,4023.2034,4028.2341286854257,4067.888871523703,3898.9475801348735,3970.267,Model 2,test
Indonesia,IDN,East Asia & Pacific,2019,2020,3853.7029,4270.0093,4279.418808992857,4323.618019611938,4062.326513253623,4110.741,Model 2,test
Indonesia,IDN,East Asia & Pacific,2020,2021,4287.1731,3988.8546,3998.505687731225,4048.669781878174,3820.092496475699,4116.0728,Model 2,test
Indonesia,IDN,East Asia & Pacific,2021,2022,4730.8348,4405.1985,4411.419170461075,4479.0272948530055,4494.3080656862085,4607.418,Model 2,test
Indonesia,IDN,East Asia & Pacific,2022,2023,4876.3077,4893.9645,4916.584503188187,4970.874667000865,5240.6004871590285,5619.65,Model 2,test
India,IND,South Asia,2018,2019,2041.4286,2078.7172,2086.985558019173,2105.536521285887,2144.0406064910826,2257.0117,Model 2,test
India,IND,South Asia,2019,2020,1907.0425,2153.7879,2165.6175648835138,2185.817353459008,2287.717440080342,2387.1704,Model 2,test
India,IND,South Asia,2020,2021,2239.6138,2006.4457,2022.5075389810047,2042.3467474376437,2076.422866395462,2282.1296,Model 2,test
India,IND,South Asia,2021,2022,2347.4483,2328.7963,2339.0632847768316,2373.982905705936,2553.584331095151,2623.876,Model 2,test
India,IND,South Asia,2022,2023,2530.1203,2463.5312,2486.7590420010733,2510.931380778292,2544.5494221002796,2614.786,Model 2,test
Ireland,IRL,Europe & Central Asia,2018,2019,81827.6689,81978.7957,81565.8864983873,81645.83200610534,85212.42228118221,81686.74,Model 2,test
Ireland,IRL,Europe & Central Asia,2019,2020,86514.0706,83112.171,82716.56223445234,82750.6658193292,85973.38244620897,83148.82,Model 2,test
Ireland,IRL,Europe & Central Asia,2020,2021,103783.4463,87600.527,87199.68746849414,87328.96564465552,85859.4697466383,84700.766,Model 2,test
Ireland,IRL,Europe & Central Asia,2021,2022,105190.686,104737.4044,104074.27026092802,104276.59094035694,96615.38064314103,93296.664,Model 2,test
Ireland,IRL,Europe & Central Asia,2022,2023,106818.9171,106316.9833,105641.65174188351,105720.03738788737,94786.94845348944,96768.41,Model 2,test
"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",2018,2019,3997.4935,5042.1729,5103.2017051139,5090.560020220486,5315.378275732849,5212.342,Model 2,test
"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",2019,2020,3202.5,4252.0165,4309.3446886757765,4274.35353247211,4153.738029758241,4138.4766,Model 2,test
"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",2020,2021,4605.1488,3385.3811,3431.7228476165915,3420.366605683927,3361.638296184407,3454.4219,Model 2,test
"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",2021,2022,4721.2044,4845.8685,4892.722155734815,4873.319272511859,5174.935660173026,4890.1064,Model 2,test
"Iran, Islamic Rep.",IRN,"Middle East, North Africa, Afghanistan & Pakistan",2022,2023,5049.2993,5000.6201,5066.064353688069,5028.33127706546,5586.91096682074,5718.1387,Model 2,test
Iraq,IRQ,"Middle East, North Africa, Afghanistan & Pakistan",2018,2019,5671.8569,5882.7602,5881.468522916412,5911.781498119999,5874.1865863910425,5633.5474,Model 2,test
Iraq,IRQ,"Middle East, North Africa, Afghanistan & Pakistan",2019,2020,4295.1895,5895.1948,5905.539174585994,5939.283970056472,5955.835746542649,5489.031,Model 2,test
