country_name,country_code,wb_region,feature_year,target_year,actual_gdp_next_year,pred_ols,pred_ridge,pred_elastic_net,pred_random_forest,pred_xgboost,spec,split
United Arab Emirates,ARE,"Middle East, North Africa, Afghanistan & Pakistan",2022,2023,49850.6872,50556.1873,50556.185376687885,51436.754972390954,49120.02690162675,49233.938,Model 3,test
Argentina,ARG,Latin America & Caribbean ,2018,2019,9955.9748,12053.1509,12053.15118737269,12243.852773096727,11979.88639502891,12432.13,Model 3,test
Argentina,ARG,Latin America & Caribbean ,2019,2020,8535.5994,10256.6868,10256.687163298977,10405.741363534094,10340.97855878696,10721.327,Model 3,test
Argentina,ARG,Latin America & Caribbean ,2020,2021,10738.0179,8764.7054,8764.70594761143,8927.686847972209,8721.405335905783,9844.966,Model 3,test
Argentina,ARG,Latin America & Caribbean ,2021,2022,13962.1894,10963.3769,10963.376848882524,11119.444771725228,10715.847579545403,11234.129,Model 3,test
Argentina,ARG,Latin America & Caribbean ,2022,2023,14261.8466,14276.0027,14276.002305370745,14420.77379969764,13216.087182284273,14433.48,Model 3,test
Armenia,ARM,Europe & Central Asia,2018,2019,4597.2289,4461.8706,4461.871215153976,4463.137228305409,4452.209038849407,4655.6997,Model 3,test
Armenia,ARM,Europe & Central Asia,2019,2020,4268.6809,4883.8136,4883.8142810113495,4882.9357069059615,4919.963288941806,4856.3477,Model 3,test
Armenia,ARM,Europe & Central Asia,2020,2021,4685.18,4507.8126,4507.813195100115,4510.806800871404,4555.338257270998,4548.575,Model 3,test
Armenia,ARM,Europe & Central Asia,2021,2022,6571.9745,4934.2138,4934.214266425476,4925.595005328615,4991.929918745806,5178.506,Model 3,test
Armenia,ARM,Europe & Central Asia,2022,2023,8159.0872,6907.934,6907.93453388326,6888.8988231472995,6854.31482155645,7086.8643,Model 3,test
Australia,AUS,East Asia & Pacific,2018,2019,55194.7585,57945.3927,57945.390368419794,58452.30274597394,56520.10825852885,57768.617,Model 3,test
Australia,AUS,East Asia & Pacific,2019,2020,51983.4524,55655.3174,55655.31580171001,56227.774634334106,54626.04107217544,54028.26,Model 3,test
Australia,AUS,East Asia & Pacific,2020,2021,60758.9044,52415.8634,52415.86245874053,53027.32648705385,53027.15099555657,53381.35,Model 3,test
Australia,AUS,East Asia & Pacific,2021,2022,65169.5191,61071.9865,61071.98427001801,61733.44292473896,60253.29221598738,60455.37,Model 3,test
Australia,AUS,East Asia & Pacific,2022,2023,65058.3773,65447.817,65447.81317789868,66052.10024825514,66685.08221279613,66665.18,Model 3,test
Austria,AUT,Europe & Central Asia,2018,2019,49885.9947,52396.6831,52396.68139595128,52139.650488070496,50623.57172873561,50457.613,Model 3,test
Austria,AUT,Europe & Central Asia,2019,2020,48716.4099,51051.067,51051.06544003085,50825.67380157697,50234.68146682527,49499.277,Model 3,test
Austria,AUT,Europe & Central Asia,2020,2021,53648.6438,49791.5536,49791.55139875521,49552.736551155256,49590.43770897741,49167.027,Model 3,test
Austria,AUT,Europe & Central Asia,2021,2022,52336.7725,54633.7012,54633.69862238408,54414.590861049976,52528.58416046646,53640.184,Model 3,test
Austria,AUT,Europe & Central Asia,2022,2023,56579.5042,53335.092,53335.08930050835,53090.55583618895,52535.791845987245,54307.684,Model 3,test
Azerbaijan,AZE,Europe & Central Asia,2018,2019,4805.7537,4993.2092,4993.209692169112,4999.55129386357,5098.729606349475,5262.8804,Model 3,test
Azerbaijan,AZE,Europe & Central Asia,2019,2020,4229.9106,5058.0559,5058.0564560659805,5067.183272763876,5084.670374584734,5622.539,Model 3,test
Azerbaijan,AZE,Europe & Central Asia,2020,2021,5408.0454,4435.3972,4435.397551834652,4441.33373028257,4472.398727501261,4720.8965,Model 3,test
Azerbaijan,AZE,Europe & Central Asia,2021,2022,7770.5942,5652.0971,5652.097472559284,5651.552878311471,5477.270699650014,5991.495,Model 3,test
Azerbaijan,AZE,Europe & Central Asia,2022,2023,7133.0284,8106.3954,8106.395914462121,8103.351883648758,7908.509751942193,8682.444,Model 3,test
Burundi,BDI,Sub-Saharan Africa ,2018,2019,234.3106,264.1734,264.17346018826015,270.4284163104137,262.57548532243146,296.14038,Model 3,test
Burundi,BDI,Sub-Saharan Africa ,2019,2020,255.8325,252.0255,252.02552948019695,258.2460854950094,263.6920588833567,283.87198,Model 3,test
Burundi,BDI,Sub-Saharan Africa ,2020,2021,264.9804,275.0598,275.05988201711506,281.4570446915797,277.4432280374304,305.77435,Model 3,test
Burundi,BDI,Sub-Saharan Africa ,2021,2022,302.9925,284.3757,284.37575446687526,290.80381594671644,296.9987999174961,308.1639,Model 3,test
Burundi,BDI,Sub-Saharan Africa ,2022,2023,250.6273,325.0973,325.0973319701299,331.8538829006868,387.2270632868216,386.6471,Model 3,test
Belgium,BEL,Europe & Central Asia,2018,2019,46716.6227,48600.7078,48600.706754882005,48436.31922085216,49252.236590781606,48462.73,Model 3,test
Belgium,BEL,Europe & Central Asia,2019,2020,45906.2876,47791.7236,47791.722857410125,47677.50487051674,49663.36814748978,48613.36,Model 3,test
Belgium,BEL,Europe & Central Asia,2020,2021,51658.2383,46843.1567,46843.155153465144,46706.96572716639,47904.15996987633,46672.027,Model 3,test
Belgium,BEL,Europe & Central Asia,2021,2022,50605.7497,52639.4824,52639.48059248567,52508.39799455933,52211.363345610145,49655.54,Model 3,test
Belgium,BEL,Europe & Central Asia,2022,2023,55291.4755,51594.1588,51594.156761909035,51423.878754241014,49945.682673282114,49481.625,Model 3,test
Benin,BEN,Sub-Saharan Africa ,2018,2019,1130.8214,1200.7706,1200.770605798949,1218.8485571198155,1166.482671728094,1188.3525,Model 3,test
Benin,BEN,Sub-Saharan Africa ,2019,2020,1200.1943,1178.1683,1178.168252488803,1196.8729417726202,1161.6672310860176,1188.3525,Model 3,test
Benin,BEN,Sub-Saharan Africa ,2020,2021,1318.6516,1248.5818,1248.5817991169863,1268.4786143424114,1203.5767127402992,1226.5884,Model 3,test
Benin,BEN,Sub-Saharan Africa ,2021,2022,1266.4271,1365.0473,1365.047249591557,1388.1668339250052,1456.8073507741242,1467.8555,Model 3,test
Benin,BEN,Sub-Saharan Africa ,2022,2023,1394.1778,1311.3226,1311.3225594539288,1336.0128282019894,1265.1686135671096,1324.1539,Model 3,test
Burkina Faso,BFA,Sub-Saharan Africa ,2018,2019,764.8531,817.1046,817.1046183955226,830.5710830186075,774.8844481741675,793.82776,Model 3,test
Burkina Faso,BFA,Sub-Saharan Africa ,2019,2020,825.237,802.8679,802.86793469081,817.2316974763079,734.628750896855,810.63336,Model 3,test
Burkina Faso,BFA,Sub-Saharan Africa ,2020,2021,895.5353,864.6054,864.605410409353,880.168527145069,840.7163000307212,833.28894,Model 3,test
Burkina Faso,BFA,Sub-Saharan Africa ,2021,2022,827.3308,934.7577,934.7577413803212,951.915821921864,936.5233975314706,920.51917,Model 3,test
Burkina Faso,BFA,Sub-Saharan Africa ,2022,2023,873.4826,864.544,864.5439895272591,881.6517633303848,867.8800814419143,899.5869,Model 3,test
Bangladesh,BGD,South Asia,2018,2019,2129.799,2095.2173,2095.217207836291,2110.5128898937483,2084.53360637026,2192.09,Model 3,test
Bangladesh,BGD,South Asia,2019,2020,2248.8508,2264.4253,2264.425200387787,2284.0459980647283,2203.660082230234,2344.924,Model 3,test
Bangladesh,BGD,South Asia,2020,2021,2482.8492,2379.384,2379.3838879016052,2400.9265183660746,2395.847391552953,2540.1555,Model 3,test
Bangladesh,BGD,South Asia,2021,2022,2716.4859,2617.7977,2617.7974572009716,2641.2677910114635,2573.663608448328,2719.3335,Model 3,test
Bangladesh,BGD,South Asia,2022,2023,2551.0177,2868.5159,2868.5157613729734,2901.749169980368,2879.8766045877765,3061.7444,Model 3,test
Bulgaria,BGR,Europe & Central Asia,2018,2019,10353.7205,10336.4839,10336.483984896237,10261.905989542252,10507.163315584274,9725.75,Model 3,test
Bulgaria,BGR,Europe & Central Asia,2019,2020,10760.212,10844.4948,10844.494872992893,10771.53076660781,10683.14581260042,10340.623,Model 3,test
Bulgaria,BGR,Europe & Central Asia,2020,2021,12966.1458,11219.8307,11219.83038706684,11135.066388620276,11114.869755445134,10417.463,Model 3,test
Bulgaria,BGR,Europe & Central Asia,2021,2022,13999.195,13418.605,13418.6040894202,13291.04493276234,12425.126016764916,11453.671,Model 3,test
Bulgaria,BGR,Europe & Central Asia,2022,2023,15853.2086,14529.2909,14529.290376040535,14406.9561756819,13425.581087443588,13239.109,Model 3,test
Bahrain,BHR,"Middle East, North Africa, Afghanistan & Pakistan",2018,2019,27259.7439,26690.1982,26690.200117286968,27141.471157751348,26805.246013271124,29232.44,Model 3,test
Bahrain,BHR,"Middle East, North Africa, Afghanistan & Pakistan",2019,2020,24342.8445,27593.632,27593.63388132856,28068.67593998165,27920.69160493442,30851.68,Model 3,test
Bahrain,BHR,"Middle East, North Africa, Afghanistan & Pakistan",2020,2021,27147.8084,24598.1296,24598.13091840963,25016.162318297946,26139.420499723503,26742.486,Model 3,test
Bahrain,BHR,"Middle East, North Africa, Afghanistan & Pakistan",2021,2022,30470.5219,27350.6074,27350.6080490363,27775.71368397985,27810.470332558707,28805.648,Model 3,test
Bahrain,BHR,"Middle East, North Africa, Afghanistan & Pakistan",2022,2023,29290.1284,30754.7325,30754.73385721133,31268.954015538995,30935.572200710387,32886.855,Model 3,test
"Bahamas, The",BHS,Latin America & Caribbean ,2018,2019,33640.337,32976.4831,32976.48081043367,33037.06416230918,34453.42639125629,33605.508,Model 3,test
"Bahamas, The",BHS,Latin America & Caribbean ,2019,2020,26178.7538,33761.9913,33761.98809196027,33807.52505051789,31104.7712348847,30281.164,Model 3,test
"Bahamas, The",BHS,Latin America & Caribbean ,2020,2021,30367.8606,26376.9016,26376.900597538643,26531.363260905644,25946.585123501187,24476.71,Model 3,test
"Bahamas, The",BHS,Latin America & Caribbean ,2021,2022,34957.1613,30439.3933,30439.390298589493,30505.805479033657,26947.429856965344,26593.857,Model 3,test
"Bahamas, The",BHS,Latin America & Caribbean ,2022,2023,38231.7745,35127.6086,35127.606081415826,35264.397248042114,37198.1957666464,37583.73,Model 3,test
Bosnia and Herzegovina,BIH,Europe & Central Asia,2018,2019,6122.3754,6406.2974,6406.298333253805,6411.987062678937,6529.025787974501,6566.4155,Model 3,test
Bosnia and Herzegovina,BIH,Europe & Central Asia,2019,2020,6130.3119,6477.4018,6477.402603794006,6477.259807427285,6601.36378847656,6549.317,Model 3,test
Bosnia and Herzegovina,BIH,Europe & Central Asia,2020,2021,7295.3438,6462.4478,6462.448485903842,6462.289514559624,6461.863277438847,6501.437,Model 3,test
Bosnia and Herzegovina,BIH,Europe & Central Asia,2021,2022,7655.5942,7649.9859,7649.986421679459,7630.912348951024,7367.742247414655,7583.7314,Model 3,test
Bosnia and Herzegovina,BIH,Europe & Central Asia,2022,2023,8663.0233,8050.2428,8050.24344785861,8031.897726368898,8156.628654644664,8389.191,Model 3,test
Belarus,BLR,Europe & Central Asia,2018,2019,6837.7734,6683.801,6683.801546020601,6680.854831859244,6431.247632269457,6664.868,Model 3,test
Belarus,BLR,Europe & Central Asia,2019,2020,6542.8558,7167.1377,7167.138320680553,7166.995273077248,6954.767657087412,7789.1675,Model 3,test
Belarus,BLR,Europe & Central Asia,2020,2021,7489.7189,6835.8283,6835.828654462795,6829.362031442472,6744.283189577465,7138.702,Model 3,test
Belarus,BLR,Europe & Central Asia,2021,2022,7994.6481,7803.7529,7803.75314937847,7787.574226546508,7751.650443308389,8201.682,Model 3,test
Belarus,BLR,Europe & Central Asia,2022,2023,7896.7539,8339.0159,8339.01633877361,8331.260156787424,7885.447154042261,8726.865,Model 3,test
Belize,BLZ,Latin America & Caribbean ,2018,2019,6171.6145,6277.2512,6277.251373618128,6298.071675511108,6196.792605285854,6365.141,Model 3,test
Belize,BLZ,Latin America & Caribbean ,2019,2020,5238.5408,6429.2278,6429.228023627821,6460.742004833375,6191.653532968854,6512.762,Model 3,test
Belize,BLZ,Latin America & Caribbean ,2020,2021,6142.9893,5450.2314,5450.231719512915,5488.850747770048,5495.883915406755,5701.2314,Model 3,test
Belize,BLZ,Latin America & Caribbean ,2021,2022,7068.2173,6357.6418,6357.642000562365,6400.006008490068,6236.993367789641,6367.357,Model 3,test
Belize,BLZ,Latin America & Caribbean ,2022,2023,7424.7582,7312.2129,7312.213101371869,7355.944509910319,7002.363744753286,7345.885,Model 3,test
Bolivia,BOL,Latin America & Caribbean ,2018,2019,4203.1549,4372.6538,4372.653539662999,4398.6769677059765,4358.415156420953,4220.1895,Model 3,test
Bolivia,BOL,Latin America & Caribbean ,2019,2020,3580.9676,4361.9327,4361.932452670386,4393.1340557969515,4341.375812587108,4220.1895,Model 3,test
Bolivia,BOL,Latin America & Caribbean ,2020,2021,4010.7605,3683.9679,3683.967696000392,3714.3583916843054,3299.425888527986,3530.9963,Model 3,test
Bolivia,BOL,Latin America & Caribbean ,2021,2022,4219.4611,4102.6689,4102.668540258987,4133.579794603426,3806.5919609156754,3855.2483,Model 3,test
Bolivia,BOL,Latin America & Caribbean ,2022,2023,4274.7082,4335.4949,4335.49486648326,4397.387256948307,4412.162083443181,4461.7593,Model 3,test
Brazil,BRA,Latin America & Caribbean ,2018,2019,9029.833,9490.94,9490.9402142183,9716.77019512152,9846.917453005026,9987.363,Model 3,test
Brazil,BRA,Latin America & Caribbean ,2019,2020,7074.1941,9205.8508,9205.8511785063,9437.461190592345,9766.310054901762,9977.216,Model 3,test
Brazil,BRA,Latin America & Caribbean ,2020,2021,7972.537,7205.1224,7205.122919083901,7408.664081260115,7013.099914436822,7673.902,Model 3,test
Brazil,BRA,Latin America & Caribbean ,2021,2022,9281.3328,8093.374,8093.374125266614,8295.16661965989,7849.529583602961,8345.638,Model 3,test
Brazil,BRA,Latin America & Caribbean ,2022,2023,10377.5898,9422.0544,9422.054514006297,9655.553200530085,9588.15736561884,9899.704,Model 3,test
Barbados,BRB,Latin America & Caribbean ,2018,2019,21912.1501,21912.7528,21912.75227133796,21956.946182596836,21649.634444404084,21004.035,Model 3,test
Barbados,BRB,Latin America & Caribbean ,2019,2020,19194.492,22432.9403,22432.939612684495,22480.478466065437,21851.878830366168,21440.271,Model 3,test
Brunei Darussalam,BRN,East Asia & Pacific,2018,2019,30426.5731,31523.6673,31523.66627797796,31462.71629964957,31856.11644701144,32651.537,Model 3,test
Brunei Darussalam,BRN,East Asia & Pacific,2019,2020,26834.3592,30944.1921,30944.190979941646,30888.688396741545,31224.173075140036,30426.105,Model 3,test
Brunei Darussalam,BRN,East Asia & Pacific,2020,2021,31006.9636,27325.037,27325.036438656236,27305.094609476462,28255.677940909467,27924.504,Model 3,test
Brunei Darussalam,BRN,East Asia & Pacific,2021,2022,36632.9281,31468.7505,31468.74901955576,31410.664092775292,32768.26844996215,30850.414,Model 3,test
Brunei Darussalam,BRN,East Asia & Pacific,2022,2023,32890.5492,36960.1429,36960.139212643655,36790.79389403992,33555.024398221445,34139.93,Model 3,test
Bhutan,BTN,South Asia,2018,2019,3576.8799,3598.5403,3598.540411733127,3603.408988453818,3464.709611401458,3642.568,Model 3,test
Bhutan,BTN,South Asia,2019,2020,3191.6691,3769.9127,3769.9129166770695,3786.2024791305457,3890.9550658591256,4041.3215,Model 3,test
Bhutan,BTN,South Asia,2020,2021,3570.6126,3366.5173,3366.517476540781,3386.725689449625,3323.0368101391855,3655.6392,Model 3,test
Bhutan,BTN,South Asia,2021,2022,3711.3277,3749.4828,3749.483101970191,3778.3260153388296,3898.8321581287623,4390.9565,Model 3,test
Bhutan,BTN,South Asia,2022,2023,3831.3254,3888.7463,3888.74660282775,3923.791346422703,3939.2629998155903,4659.142,Model 3,test
Botswana,BWA,Sub-Saharan Africa ,2018,2019,7172.0896,7515.0541,7515.0538091704,7625.508285654401,7830.977839620443,7036.094,Model 3,test
Botswana,BWA,Sub-Saharan Africa ,2019,2020,6323.2975,7274.773,7274.772818059243,7395.902000227923,7379.777301641386,7003.7524,Model 3,test
Botswana,BWA,Sub-Saharan Africa ,2020,2021,7807.8879,6418.6647,6418.664733424576,6541.585040386644,6417.070897978335,6267.355,Model 3,test
Botswana,BWA,Sub-Saharan Africa ,2021,2022,8328.7091,7848.4949,7848.494195167696,7958.917282977626,7994.316626167677,7676.932,Model 3,test
Botswana,BWA,Sub-Saharan Africa ,2022,2023,7826.3538,8412.2793,8412.279167029967,8571.863394192673,7999.0318556224365,8430.688,Model 3,test
Central African Republic,CAF,Sub-Saharan Africa ,2018,2019,449.2285,479.9628,479.96276549914785,484.17895729136126,478.7281564384036,502.3413,Model 3,test
Central African Republic,CAF,Sub-Saharan Africa ,2019,2020,462.8791,461.0131,461.01292080261345,456.701320645531,480.1656996187168,496.34515,Model 3,test
Central African Republic,CAF,Sub-Saharan Africa ,2022,2023,495.9789,470.1165,470.1162906188249,460.9635058417273,502.9408898030149,518.68414,Model 3,test
Canada,CAN,North America,2018,2019,46352.8693,47593.725,47593.726504507606,47512.84229872918,47455.70120754841,48188.746,Model 3,test
Canada,CAN,North America,2019,2020,43537.8393,47428.955,47428.95615071689,47331.81479242643,47272.05191804718,48188.746,Model 3,test
Canada,CAN,North America,2020,2021,52886.6616,44484.658,44484.65896423538,44430.617652597735,44006.34825035085,43908.668,Model 3,test
Canada,CAN,North America,2021,2022,56256.8007,53848.0446,53848.04425952409,53696.85230714883,50667.240410438506,53321.82,Model 3,test
Canada,CAN,North America,2022,2023,54220.3285,57213.8762,57213.874637444686,56967.89872437177,52716.54223134115,53692.695,Model 3,test
Switzerland,CHE,Europe & Central Asia,2018,2019,84121.931,86627.6829,86627.67845740194,86180.01532692803,82579.86553221615,81123.82,Model 3,test
Switzerland,CHE,Europe & Central Asia,2019,2020,85897.7843,85450.3837,85450.379556148,85068.50932882685,82637.49786102943,81123.82,Model 3,test
Switzerland,CHE,Europe & Central Asia,2020,2021,93664.7737,87013.6444,87013.63873464397,86596.87351687794,82280.66191976437,81123.82,Model 3,test
Switzerland,CHE,Europe & Central Asia,2021,2022,94394.5107,94758.2085,94758.20205102414,94332.89807262416,81583.04201022747,81123.82,Model 3,test
Switzerland,CHE,Europe & Central Asia,2022,2023,100623.5496,95424.8514,95424.84402574992,94958.35082831112,79346.13073517675,80723.28,Model 3,test
Chile,CHL,Latin America & Caribbean ,2018,2019,14495.7167,15980.9935,15980.994950006534,16341.25920974433,15534.278865471886,16832.145,Model 3,test
Chile,CHL,Latin America & Caribbean ,2019,2020,13114.8155,14796.4811,14796.482447076563,15135.547268562586,15191.790905364074,16401.916,Model 3,test
Chile,CHL,Latin America & Caribbean ,2020,2021,16206.8325,13366.9492,13366.950468139676,13686.825250860362,14487.015043115687,15438.445,Model 3,test
Chile,CHL,Latin America & Caribbean ,2021,2022,15405.6166,16437.0009,16437.001920011444,16804.73960228213,18545.361334448815,18740.01,Model 3,test
Chile,CHL,Latin America & Caribbean ,2022,2023,17067.0365,15643.727,15643.728064370092,15992.030721132658,15197.852997052314,16702.94,Model 3,test
China,CHN,East Asia & Pacific,2018,2019,10342.901,10372.2605,10372.260518026853,10564.79344850641,10198.550996219066,11283.962,Model 3,test
China,CHN,East Asia & Pacific,2019,2020,10627.4638,10633.2428,10633.242660218822,10826.316191092175,10362.715113268652,11283.962,Model 3,test
China,CHN,East Asia & Pacific,2020,2021,12887.4357,10894.1712,10894.171157831435,11111.899887595391,10589.703718652783,11954.962,Model 3,test
China,CHN,East Asia & Pacific,2021,2022,12970.6056,13149.4138,13149.413505439055,13410.285537438842,13342.67690140106,14263.189,Model 3,test
China,CHN,East Asia & Pacific,2022,2023,12951.1782,13216.8172,13216.8169942435,13488.41402801201,13507.276666766234,14263.189,Model 3,test
Cote d'Ivoire,CIV,Sub-Saharan Africa ,2018,2019,2141.7684,2183.5543,2183.5542061562346,2224.307073186567,2167.2636469878857,2150.8447,Model 3,test
Cote d'Ivoire,CIV,Sub-Saharan Africa ,2019,2020,2179.7293,2195.3117,2195.3115884417966,2236.25872196506,2183.100386968745,2150.8447,Model 3,test
Cote d'Ivoire,CIV,Sub-Saharan Africa ,2020,2021,2455.9813,2232.2781,2232.277997213089,2272.8301691757547,2224.877646421381,2202.7222,Model 3,test
Cote d'Ivoire,CIV,Sub-Saharan Africa ,2021,2022,2333.3713,2509.8074,2509.8072317135207,2553.123944568262,2433.702461266769,2455.1497,Model 3,test
Cote d'Ivoire,CIV,Sub-Saharan Africa ,2022,2023,2591.9659,2387.3038,2387.303711969331,2433.528776928005,2364.6336316277407,2365.9102,Model 3,test
Cameroon,CMR,Sub-Saharan Africa ,2018,2019,1555.2266,1664.9301,1664.9300456076712,1697.0817044494313,1704.8480225516269,1726.5613,Model 3,test
Cameroon,CMR,Sub-Saharan Africa ,2019,2020,1555.6037,1605.4811,1605.4811079069923,1640.6384041000213,1726.921697059596,1738.8363,Model 3,test
Cameroon,CMR,Sub-Saharan Africa ,2020,2021,1672.3266,1604.0116,1604.011660305584,1639.8676190489275,1727.828577614535,1738.8363,Model 3,test
Cameroon,CMR,Sub-Saharan Africa ,2021,2022,1604.8773,1719.2959,1719.2958656639455,1756.8695113527754,1745.9396043916206,1830.0469,Model 3,test
Cameroon,CMR,Sub-Saharan Africa ,2022,2023,1720.4751,1653.0684,1653.068426132755,1691.1841524927534,1740.0340002629728,1731.7417,Model 3,test
"Congo, Rep.",COG,Sub-Saharan Africa ,2018,2019,2488.4247,2791.1896,2791.1894358178583,2826.064863050646,2804.8541526594,2761.077,Model 3,test
"Congo, Rep.",COG,Sub-Saharan Africa ,2019,2020,1993.5867,2572.2515,2572.251354117431,2605.5317986451087,2550.995051829387,2574.8687,Model 3,test
"Congo, Rep.",COG,Sub-Saharan Africa ,2020,2021,2516.1626,2065.4303,2065.4303329854856,2102.105988935594,2099.291834544845,2135.596,Model 3,test
"Congo, Rep.",COG,Sub-Saharan Africa ,2021,2022,2620.838,2588.7229,2588.722823391696,2636.3355445189777,2634.637012554379,2649.743,Model 3,test
"Congo, Rep.",COG,Sub-Saharan Africa ,2022,2023,2477.9785,2688.237,2688.237052530153,2746.44770010856,2756.626228955609,2825.0476,Model 3,test
Colombia,COL,Latin America & Caribbean ,2018,2019,6472.5454,7039.1949,7039.195394423992,7186.753840411645,7121.195269112131,7188.142,Model 3,test
Colombia,COL,Latin America & Caribbean ,2019,2020,5339.6871,6683.6173,6683.617757663998,6830.2755544195925,6901.983603432162,6519.884,Model 3,test
Colombia,COL,Latin America & Caribbean ,2020,2021,6222.6216,5499.2408,5499.241294061643,5630.840923940452,5782.815174192147,5872.9595,Model 3,test
Colombia,COL,Latin America & Caribbean ,2021,2022,6680.4451,6369.2017,6369.2018769382585,6506.011774907581,6180.507599633812,6346.1875,Model 3,test
Colombia,COL,Latin America & Caribbean ,2022,2023,7000.8366,6869.5625,6869.562957964014,7026.346293604101,6862.496940121977,7445.309,Model 3,test
Comoros,COM,Sub-Saharan Africa ,2019,2020,1519.3467,1590.3628,1590.3628873214725,1607.919931748256,1522.3907460427,1559.0269,Model 3,test
Comoros,COM,Sub-Saharan Africa ,2020,2021,1554.9729,1595.15,1595.1500403757557,1616.6618758863435,1521.7628895238863,1584.4413,Model 3,test
Comoros,COM,Sub-Saharan Africa ,2021,2022,1465.4796,1625.5404,1625.5404697150925,1650.634390672462,1673.6323164387047,1789.5472,Model 3,test
Comoros,COM,Sub-Saharan Africa ,2022,2023,1560.2738,1537.8119,1537.8120324102752,1560.9904304249822,1552.4235824620794,1682.867,Model 3,test
Cabo Verde,CPV,Sub-Saharan Africa ,2018,2019,4380.7812,4444.3617,4444.362519428901,4558.326556904099,4468.07899389741,4624.8027,Model 3,test
Cabo Verde,CPV,Sub-Saharan Africa ,2019,2020,3539.2266,4528.786,4528.786900961848,4650.353971712666,4530.662247680455,4714.449,Model 3,test
Cabo Verde,CPV,Sub-Saharan Africa ,2020,2021,3971.4441,3651.608,3651.608844424632,3759.4254167925656,3778.6765563866898,4139.783,Model 3,test
Cabo Verde,CPV,Sub-Saharan Africa ,2021,2022,4323.3136,4090.5704,4090.5712520025895,4210.281282634287,4089.9935919246777,4370.215,Model 3,test
Cabo Verde,CPV,Sub-Saharan Africa ,2022,2023,4794.9012,4453.9277,4453.928625310891,4586.141538923214,4524.110855510167,4768.78,Model 3,test
Costa Rica,CRI,Latin America & Caribbean ,2018,2019,12884.686,12967.423,12967.424101399867,13189.96541498233,13185.442421380903,13061.903,Model 3,test
Costa Rica,CRI,Latin America & Caribbean ,2019,2020,12394.0494,13226.3406,13226.341951020617,13488.444618350084,14088.387089555466,14300.249,Model 3,test
